,subj,stimType,stimPos,resp,rt,initWheelPos,finalWheelPos,tone,flanker,cue,cuePos,trialNum,phase,bias,sex,hand,age,acc,err,rt_mean,rt_clean
747,RT_4-1,Right,5,Right,732,-31,-31,None,Incongruent,n,,1,experiment,rt,Male,Left,21,1,0,604.765625,732.0
748,RT_4-1,Left,6,Right,599,37,35,Sound_1,Incongruent,n,,1,experiment,rt,Male,Left,21,0,1,604.765625,599.0
749,RT_4-1,Right,3,Right,698,5,8,None,Incongruent,n,,1,experiment,rt,Male,Left,21,1,0,604.765625,698.0
750,RT_4-1,Right,7,Right,564,-31,-30,Sound_1,None,y,7.0,1,experiment,rt,Male,Left,21,1,0,532.390625,564.0
751,RT_4-1,Left,6,Left,398,9,4,Sound_1,Incongruent,y,6.0,1,experiment,rt,Male,Left,21,1,0,604.765625,398.0
752,RT_4-1,Left,3,Left,564,41,39,None,None,y,3.0,1,experiment,rt,Male,Left,21,1,0,532.390625,564.0
753,RT_4-1,Left,1,Left,668,-30,-30,None,Congruent,n,,1,experiment,rt,Male,Left,21,1,0,539.71875,668.0
754,RT_4-1,Left,1,Left,570,39,45,Sound_1,None,n,,1,experiment,rt,Male,Left,21,1,0,532.390625,570.0
755,RT_4-1,Left,8,Left,566,0,4,Sound_1,Incongruent,n,,1,experiment,rt,Male,Left,21,1,0,604.765625,566.0
756,RT_4-1,Left,4,Left,532,33,33,Sound_1,None,n,,1,experiment,rt,Male,Left,21,1,0,532.390625,532.0
757,RT_4-1,Left,7,Left,567,3,10,None,None,n,,1,experiment,rt,Male,Left,21,1,0,532.390625,567.0
758,RT_4-1,Left,5,Left,633,38,36,None,None,n,,1,experiment,rt,Male,Left,21,1,0,532.390625,633.0
759,RT_4-1,Left,2,Left,564,-34,-26,None,Congruent,y,2.0,1,experiment,rt,Male,Left,21,1,0,539.71875,564.0
760,RT_4-1,Left,8,Left,566,-1,1,None,Congruent,n,,1,experiment,rt,Male,Left,21,1,0,539.71875,566.0
761,RT_4-1,Right,5,Left,366,37,37,None,Incongruent,y,5.0,1,experiment,rt,Male,Left,21,0,1,604.765625,366.0
762,RT_4-1,Right,6,Right,499,4,6,Sound_1,Congruent,n,,1,experiment,rt,Male,Left,21,1,0,539.71875,499.0
763,RT_4-1,Left,4,Left,499,57,57,None,Congruent,y,4.0,1,experiment,rt,Male,Left,21,1,0,539.71875,499.0
764,RT_4-1,Right,1,Right,565,-32,-34,None,Congruent,y,1.0,1,experiment,rt,Male,Left,21,1,0,539.71875,565.0
765,RT_4-1,Left,1,Left,666,1,5,None,None,n,,1,experiment,rt,Male,Left,21,1,0,532.390625,666.0
766,RT_4-1,Right,2,Left,663,-39,-35,None,Incongruent,n,,1,experiment,rt,Male,Left,21,0,1,604.765625,663.0
767,RT_4-1,Left,6,Left,532,44,40,None,None,y,6.0,1,experiment,rt,Male,Left,21,1,0,532.390625,532.0
768,RT_4-1,Left,3,Left,398,-39,-36,Sound_1,None,y,3.0,1,experiment,rt,Male,Left,21,1,0,532.390625,398.0
769,RT_4-1,Right,7,Right,665,3,2,None,Incongruent,y,7.0,1,experiment,rt,Male,Left,21,1,0,604.765625,665.0
770,RT_4-1,Left,4,Left,731,34,30,None,Incongruent,n,,1,experiment,rt,Male,Left,21,1,0,604.765625,731.0
771,RT_4-1,Left,8,Left,501,6,6,None,None,y,8.0,1,experiment,rt,Male,Left,21,1,0,532.390625,501.0
772,RT_4-1,Left,3,Left,668,38,40,Sound_1,Incongruent,n,,1,experiment,rt,Male,Left,21,1,0,604.765625,668.0
773,RT_4-1,Left,4,Left,534,5,5,None,Incongruent,y,4.0,1,experiment,rt,Male,Left,21,1,0,604.765625,534.0
774,RT_4-1,Right,4,Right,566,33,31,None,None,y,4.0,1,experiment,rt,Male,Left,21,1,0,532.390625,566.0
775,RT_4-1,Right,4,Right,635,-32,-29,None,None,n,,1,experiment,rt,Male,Left,21,1,0,532.390625,635.0
776,RT_4-1,Right,7,Right,732,34,33,None,Incongruent,n,,1,experiment,rt,Male,Left,21,1,0,604.765625,732.0
777,RT_4-1,Right,3,Right,799,-30,-25,None,Incongruent,y,3.0,1,experiment,rt,Male,Left,21,1,0,604.765625,799.0
778,RT_4-1,Right,8,Right,530,31,30,Sound_1,Congruent,y,8.0,1,experiment,rt,Male,Left,21,1,0,539.71875,530.0
779,RT_4-1,Left,3,Left,666,0,5,None,Incongruent,n,,1,experiment,rt,Male,Left,21,1,0,604.765625,666.0
780,RT_4-1,Right,4,Right,566,-44,-46,None,Congruent,y,4.0,1,experiment,rt,Male,Left,21,1,0,539.71875,566.0
781,RT_4-1,Right,1,Right,496,35,29,Sound_1,Incongruent,y,1.0,1,experiment,rt,Male,Left,21,1,0,604.765625,496.0
782,RT_4-1,Right,4,Right,600,5,7,None,Congruent,n,,1,experiment,rt,Male,Left,21,1,0,539.71875,600.0
783,RT_4-1,Right,5,Right,533,31,30,Sound_1,None,n,,1,experiment,rt,Male,Left,21,1,0,532.390625,533.0
784,RT_4-1,Right,5,Right,734,1,4,Sound_1,Incongruent,n,,1,experiment,rt,Male,Left,21,1,0,604.765625,734.0
785,RT_4-1,Right,4,Right,533,34,34,Sound_1,Incongruent,y,4.0,1,experiment,rt,Male,Left,21,1,0,604.765625,533.0
786,RT_4-1,Left,3,Left,733,-29,-18,None,Incongruent,y,3.0,1,experiment,rt,Male,Left,21,1,0,604.765625,733.0
787,RT_4-1,Right,6,Right,632,32,30,Sound_1,Incongruent,n,,1,experiment,rt,Male,Left,21,1,0,604.765625,632.0
788,RT_4-1,Left,4,Left,432,-36,-37,None,None,y,4.0,1,experiment,rt,Male,Left,21,1,0,532.390625,432.0
789,RT_4-1,Right,3,Right,365,38,39,Sound_1,None,y,3.0,1,experiment,rt,Male,Left,21,1,0,532.390625,365.0
790,RT_4-1,Right,6,Right,502,-1,1,Sound_1,Incongruent,y,6.0,1,experiment,rt,Male,Left,21,1,0,604.765625,502.0
791,RT_4-1,Left,3,Left,465,33,31,Sound_1,Congruent,y,3.0,1,experiment,rt,Male,Left,21,1,0,539.71875,465.0
792,RT_4-1,Left,8,Left,534,-1,2,Sound_1,Congruent,y,8.0,1,experiment,rt,Male,Left,21,1,0,539.71875,534.0
793,RT_4-1,Left,4,Left,565,-32,-33,None,Congruent,n,,1,experiment,rt,Male,Left,21,1,0,539.71875,565.0
794,RT_4-1,Left,3,Left,634,40,40,None,Congruent,n,,1,experiment,rt,Male,Left,21,1,0,539.71875,634.0
795,RT_4-1,Left,1,Left,466,-37,-35,None,None,y,1.0,1,experiment,rt,Male,Left,21,1,0,532.390625,466.0
796,RT_4-1,Left,3,Left,499,0,0,None,Congruent,y,3.0,1,experiment,rt,Male,Left,21,1,0,539.71875,499.0
797,RT_4-1,Right,4,Right,466,35,35,Sound_1,Congruent,n,,1,experiment,rt,Male,Left,21,1,0,539.71875,466.0
798,RT_4-1,Right,4,Right,536,3,9,Sound_1,None,n,,1,experiment,rt,Male,Left,21,1,0,532.390625,536.0
799,RT_4-1,Left,7,Left,466,-34,-35,None,Congruent,n,,1,experiment,rt,Male,Left,21,1,0,539.71875,466.0
800,RT_4-1,Right,1,Right,603,-1,1,None,Incongruent,y,1.0,1,experiment,rt,Male,Left,21,1,0,604.765625,603.0
801,RT_4-1,Left,5,Left,533,-41,-39,None,Incongruent,n,,1,experiment,rt,Male,Left,21,1,0,604.765625,533.0
802,RT_4-1,Left,6,Left,466,-1,-1,Sound_1,None,n,,1,experiment,rt,Male,Left,21,1,0,532.390625,466.0
803,RT_4-1,Right,4,Right,334,-43,-42,Sound_1,None,y,4.0,1,experiment,rt,Male,Left,21,1,0,532.390625,334.0
804,RT_4-1,Left,8,Left,532,43,43,Sound_1,Congruent,n,,1,experiment,rt,Male,Left,21,1,0,539.71875,532.0
805,RT_4-1,Right,6,Right,731,-43,-22,None,Incongruent,y,6.0,1,experiment,rt,Male,Left,21,1,0,604.765625,731.0
806,RT_4-1,Left,1,Left,605,34,33,None,Incongruent,n,,1,experiment,rt,Male,Left,21,1,0,604.765625,605.0
807,RT_4-1,Right,8,Right,499,7,6,Sound_1,Incongruent,n,,1,experiment,rt,Male,Left,21,1,0,604.765625,499.0
808,RT_4-1,Right,6,Left,431,-47,-43,Sound_1,Congruent,y,6.0,1,experiment,rt,Male,Left,21,0,1,539.71875,431.0
809,RT_4-1,Right,8,Right,469,37,35,Sound_1,None,n,,1,experiment,rt,Male,Left,21,1,0,532.390625,469.0
810,RT_4-1,Right,3,Right,566,-37,-39,None,Congruent,n,,1,experiment,rt,Male,Left,21,1,0,539.71875,566.0
811,RT_4-1,Left,8,Left,529,34,37,Sound_1,None,y,8.0,1,experiment,rt,Male,Left,21,1,0,532.390625,529.0
812,RT_4-1,Left,1,Left,497,-34,-34,Sound_1,Congruent,y,1.0,1,experiment,rt,Male,Left,21,1,0,539.71875,497.0
813,RT_4-1,Left,7,Left,532,31,33,Sound_1,Incongruent,y,7.0,1,experiment,rt,Male,Left,21,1,0,604.765625,532.0
814,RT_4-1,Right,6,Right,633,-56,-54,Sound_1,None,n,,1,experiment,rt,Male,Left,21,1,0,532.390625,633.0
815,RT_4-1,Left,1,Left,501,2,2,None,Incongruent,y,1.0,1,experiment,rt,Male,Left,21,1,0,604.765625,501.0
816,RT_4-1,Right,4,Right,698,-42,-35,Sound_1,Incongruent,n,,1,experiment,rt,Male,Left,21,1,0,604.765625,698.0
817,RT_4-1,Left,4,Left,536,3,3,Sound_1,Congruent,n,,1,experiment,rt,Male,Left,21,1,0,539.71875,536.0
818,RT_4-1,Right,4,Right,699,40,40,None,Incongruent,n,,1,experiment,rt,Male,Left,21,1,0,604.765625,699.0
819,RT_4-1,Right,3,Left,434,8,4,Sound_1,Incongruent,y,3.0,1,experiment,rt,Male,Left,21,0,1,604.765625,434.0
820,RT_4-1,Right,8,Right,499,-32,-34,Sound_1,Congruent,n,,1,experiment,rt,Male,Left,21,1,0,539.71875,499.0
821,RT_4-1,Left,7,Left,533,36,39,Sound_1,None,n,,1,experiment,rt,Male,Left,21,1,0,532.390625,533.0
822,RT_4-1,Left,2,Left,797,-31,-23,None,Incongruent,n,,1,experiment,rt,Male,Left,21,1,0,604.765625,797.0
823,RT_4-1,Right,8,Right,597,42,36,None,Incongruent,y,8.0,1,experiment,rt,Male,Left,21,1,0,604.765625,597.0
824,RT_4-1,Right,7,Right,597,0,5,Sound_1,None,n,,1,experiment,rt,Male,Left,21,1,0,532.390625,597.0
825,RT_4-1,Right,5,Right,532,-31,-24,Sound_1,Congruent,n,,1,experiment,rt,Male,Left,21,1,0,539.71875,532.0
826,RT_4-1,Right,1,Right,731,-1,-4,None,Congruent,n,,1,experiment,rt,Male,Left,21,1,0,539.71875,731.0
827,RT_4-1,Left,5,Left,498,39,38,Sound_1,None,y,5.0,1,experiment,rt,Male,Left,21,1,0,532.390625,498.0
828,RT_4-1,Right,7,Right,499,3,5,Sound_1,Congruent,y,7.0,1,experiment,rt,Male,Left,21,1,0,539.71875,499.0
829,RT_4-1,Left,3,Left,565,-39,-33,Sound_1,Congruent,n,,1,experiment,rt,Male,Left,21,1,0,539.71875,565.0
830,RT_4-1,Left,1,Left,566,-2,-1,Sound_1,Congruent,n,,1,experiment,rt,Male,Left,21,1,0,539.71875,566.0
831,RT_4-1,Left,7,Left,533,-41,-40,Sound_1,Incongruent,n,,1,experiment,rt,Male,Left,21,1,0,604.765625,533.0
832,RT_4-1,Right,1,Right,497,-3,-6,Sound_1,Congruent,y,1.0,1,experiment,rt,Male,Left,21,1,0,539.71875,497.0
833,RT_4-1,Left,6,Left,597,38,35,None,Congruent,n,,1,experiment,rt,Male,Left,21,1,0,539.71875,597.0
834,RT_4-1,Right,1,Right,700,-37,-31,Sound_1,Incongruent,n,,1,experiment,rt,Male,Left,21,1,0,604.765625,700.0
835,RT_4-1,Right,7,Right,567,-1,-1,None,Congruent,n,,1,experiment,rt,Male,Left,21,1,0,539.71875,567.0
836,RT_4-1,Right,5,Right,533,47,44,Sound_1,Congruent,y,5.0,1,experiment,rt,Male,Left,21,1,0,539.71875,533.0
837,RT_4-1,Left,6,Left,639,-35,-23,None,None,n,,1,experiment,rt,Male,Left,21,1,0,532.390625,639.0
838,RT_4-1,Left,2,Left,633,-1,3,None,Congruent,n,,1,experiment,rt,Male,Left,21,1,0,539.71875,633.0
839,RT_4-1,Left,1,Left,835,-51,-51,Sound_1,Incongruent,n,,1,experiment,rt,Male,Left,21,1,0,604.765625,835.0
840,RT_4-1,Left,5,Left,529,6,0,Sound_1,Congruent,y,5.0,1,experiment,rt,Male,Left,21,1,0,539.71875,529.0
841,RT_4-1,Left,8,Left,666,-33,-34,None,Incongruent,n,,1,experiment,rt,Male,Left,21,1,0,604.765625,666.0
842,RT_4-1,Left,6,Left,503,40,39,Sound_1,Congruent,y,6.0,1,experiment,rt,Male,Left,21,1,0,539.71875,503.0
843,RT_4-1,Left,7,Left,466,-33,-30,Sound_1,Congruent,y,7.0,1,experiment,rt,Male,Left,21,1,0,539.71875,466.0
844,RT_4-1,Left,2,Left,600,35,41,None,Incongruent,y,2.0,1,experiment,rt,Male,Left,21,1,0,604.765625,600.0
845,RT_4-1,Right,5,Right,570,-36,-32,None,None,y,5.0,1,experiment,rt,Male,Left,21,1,0,532.390625,570.0
846,RT_4-1,Right,3,Right,502,32,29,None,Congruent,y,3.0,1,experiment,rt,Male,Left,21,1,0,539.71875,502.0
847,RT_4-1,Left,4,Left,501,-40,-38,Sound_1,Incongruent,n,,1,experiment,rt,Male,Left,21,1,0,604.765625,501.0
848,RT_4-1,Right,2,Right,364,9,13,Sound_1,None,y,2.0,1,experiment,rt,Male,Left,21,1,0,532.390625,364.0
849,RT_4-1,Right,5,Right,600,30,32,None,Congruent,n,,1,experiment,rt,Male,Left,21,1,0,539.71875,600.0
850,RT_4-1,Right,7,Right,600,-41,-39,None,None,n,,1,experiment,rt,Male,Left,21,1,0,532.390625,600.0
851,RT_4-1,Right,2,Left,533,-1,-1,Sound_1,Incongruent,n,,1,experiment,rt,Male,Left,21,0,1,604.765625,533.0
852,RT_4-1,Left,7,Left,471,-35,-33,None,None,y,7.0,1,experiment,rt,Male,Left,21,1,0,532.390625,471.0
853,RT_4-1,Left,4,Left,666,42,44,Sound_1,Incongruent,y,4.0,1,experiment,rt,Male,Left,21,1,0,604.765625,666.0
854,RT_4-1,Left,8,Left,400,-36,-33,None,Congruent,y,8.0,1,experiment,rt,Male,Left,21,1,0,539.71875,400.0
855,RT_4-1,Left,8,Left,664,47,37,None,Incongruent,y,8.0,1,experiment,rt,Male,Left,21,1,0,604.765625,664.0
856,RT_4-1,Left,5,Left,499,-55,-50,None,Congruent,y,5.0,1,experiment,rt,Male,Left,21,1,0,539.71875,499.0
857,RT_4-1,Left,5,Left,464,33,29,Sound_1,Congruent,n,,1,experiment,rt,Male,Left,21,1,0,539.71875,464.0
858,RT_4-1,Right,8,Right,465,0,5,Sound_1,None,y,8.0,1,experiment,rt,Male,Left,21,1,0,532.390625,465.0
859,RT_4-1,Right,1,Right,596,47,49,None,Incongruent,n,,1,experiment,rt,Male,Left,21,1,0,604.765625,596.0
860,RT_4-1,Left,8,Left,565,-39,-46,Sound_1,Incongruent,y,8.0,1,experiment,rt,Male,Left,21,1,0,604.765625,565.0
861,RT_4-1,Right,3,Left,565,36,33,Sound_1,Incongruent,n,,1,experiment,rt,Male,Left,21,0,1,604.765625,565.0
862,RT_4-1,Left,6,Left,499,0,2,None,Congruent,y,6.0,1,experiment,rt,Male,Left,21,1,0,539.71875,499.0
863,RT_4-1,Left,3,Left,667,-35,-36,None,None,n,,1,experiment,rt,Male,Left,21,1,0,532.390625,667.0
888,RT_3-1,Left,1,Left,799,-1,0,None,None,n,,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,799.0
889,RT_3-1,Right,5,Right,633,-41,-30,None,None,y,5.0,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,633.0
890,RT_3-1,Left,8,Left,631,7,2,Sound_1,Congruent,y,8.0,1,experiment,rt,Female,Right,20,1,0,604.5,631.0
891,RT_3-1,Left,7,Left,665,-42,-39,Sound_1,Incongruent,n,,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,665.0
892,RT_3-1,Right,1,Right,498,2,-1,Sound_1,None,n,,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,498.0
893,RT_3-1,Right,8,Right,533,51,48,Sound_1,Congruent,y,8.0,1,experiment,rt,Female,Right,20,1,0,604.5,533.0
894,RT_3-1,Right,7,Left,463,-7,-3,Sound_1,None,n,,1,experiment,rt,Female,Right,20,0,1,594.1111111111111,463.0
895,RT_3-1,Right,1,Right,601,-37,-31,None,None,n,,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,601.0
896,RT_3-1,Left,6,Left,767,5,0,None,Incongruent,n,,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,767.0
897,RT_3-1,Right,5,Right,534,56,57,Sound_1,None,n,,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,534.0
898,RT_3-1,Left,4,Left,598,-5,-5,Sound_1,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,604.5,598.0
899,RT_3-1,Right,8,Right,498,-44,-42,Sound_1,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,604.5,498.0
900,RT_3-1,Left,1,Left,597,11,7,Sound_1,None,y,1.0,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,597.0
901,RT_3-1,Right,4,Right,533,37,42,Sound_1,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,604.5,533.0
902,RT_3-1,Left,1,Left,500,-5,-5,Sound_1,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,604.5,500.0
903,RT_3-1,Left,4,Left,663,-46,-48,Sound_1,Incongruent,n,,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,663.0
904,RT_3-1,Right,2,Right,468,9,7,Sound_1,None,y,2.0,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,468.0
905,RT_3-1,Right,7,Right,763,41,45,None,Incongruent,n,,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,763.0
906,RT_3-1,Left,2,Left,730,10,7,None,None,y,2.0,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,730.0
907,RT_3-1,Left,5,Left,499,-37,-36,Sound_1,None,n,,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,499.0
908,RT_3-1,Right,3,Right,668,43,46,None,None,n,,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,668.0
909,RT_3-1,Right,8,Right,633,-3,1,None,Congruent,y,8.0,1,experiment,rt,Female,Right,20,1,0,604.5,633.0
910,RT_3-1,Right,2,Right,469,-44,-33,None,None,y,2.0,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,469.0
911,RT_3-1,Left,2,Left,799,55,25,Sound_1,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,604.5,799.0
912,RT_3-1,Right,1,Right,465,-6,-2,Sound_1,Congruent,y,1.0,1,experiment,rt,Female,Right,20,1,0,604.5,465.0
913,RT_3-1,Right,1,Right,599,-30,-28,Sound_1,Incongruent,n,,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,599.0
914,RT_3-1,Right,6,Right,597,1,0,Sound_1,Incongruent,y,6.0,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,597.0
915,RT_3-1,Right,4,Right,565,47,46,None,Incongruent,n,,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,565.0
916,RT_3-1,Left,3,Left,532,-45,-46,Sound_1,None,y,3.0,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,532.0
917,RT_3-1,Left,7,Left,529,9,0,Sound_1,None,y,7.0,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,529.0
918,RT_3-1,Left,4,Left,599,-50,-44,None,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,604.5,599.0
919,RT_3-1,Left,5,Left,632,46,49,Sound_1,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,604.5,632.0
920,RT_3-1,Left,7,Left,468,-56,-54,None,None,y,7.0,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,468.0
921,RT_3-1,Left,8,Left,763,7,-2,Sound_1,Incongruent,n,,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,763.0
922,RT_3-1,Left,1,Left,637,-41,-49,Sound_1,Incongruent,n,,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,637.0
923,RT_3-1,Right,1,Right,567,47,46,Sound_1,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,604.5,567.0
924,RT_3-1,Left,5,Left,631,8,5,None,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,604.5,631.0
925,RT_3-1,Left,1,Left,533,-53,-54,Sound_1,Congruent,y,1.0,1,experiment,rt,Female,Right,20,1,0,604.5,533.0
926,RT_3-1,Left,6,Left,597,55,55,Sound_1,Congruent,y,6.0,1,experiment,rt,Female,Right,20,1,0,604.5,597.0
927,RT_3-1,Left,6,Left,632,-1,0,Sound_1,Incongruent,y,6.0,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,632.0
928,RT_3-1,Left,6,Left,731,52,49,None,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,604.5,731.0
929,RT_3-1,Right,6,Left,465,-37,-36,Sound_1,None,n,,1,experiment,rt,Female,Right,20,0,1,594.1111111111111,465.0
930,RT_3-1,Right,8,Right,664,51,49,None,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,604.5,664.0
931,RT_3-1,Right,5,Right,598,-2,-3,Sound_1,None,y,5.0,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,598.0
932,RT_3-1,Left,8,Left,565,-46,-47,None,Congruent,y,8.0,1,experiment,rt,Female,Right,20,1,0,604.5,565.0
933,RT_3-1,Right,7,Right,698,-4,-1,None,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,604.5,698.0
934,RT_3-1,Left,5,Left,534,50,50,Sound_1,None,y,5.0,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,534.0
935,RT_3-1,Left,6,Left,732,-37,-37,None,Incongruent,y,6.0,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,732.0
936,RT_3-1,Right,7,Right,699,54,55,Sound_1,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,604.5,699.0
937,RT_3-1,Right,8,Right,634,-4,-2,None,None,n,,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,634.0
938,RT_3-1,Right,1,Right,630,42,46,None,Incongruent,n,,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,630.0
939,RT_3-1,Right,7,Right,666,-58,-57,None,None,n,,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,666.0
940,RT_3-1,Left,5,Left,498,4,4,None,None,y,5.0,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,498.0
941,RT_3-1,Left,6,Left,833,59,35,None,None,y,6.0,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,833.0
942,RT_3-1,Right,2,Right,600,-46,-46,None,Incongruent,n,,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,600.0
943,RT_3-1,Left,3,Left,662,1,-5,Sound_1,Incongruent,y,3.0,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,662.0
944,RT_3-1,Right,6,Right,763,39,34,None,None,n,,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,763.0
945,RT_3-1,Left,7,Left,699,-3,-2,None,None,n,,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,699.0
946,RT_3-1,Right,7,Right,532,-44,-41,None,Congruent,y,7.0,1,experiment,rt,Female,Right,20,1,0,604.5,532.0
947,RT_3-1,Left,5,Left,766,31,31,None,Incongruent,y,5.0,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,766.0
948,RT_3-1,Right,6,Right,630,-6,-2,None,Incongruent,n,,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,630.0
949,RT_3-1,Left,8,Left,631,46,52,Sound_1,None,y,8.0,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,631.0
950,RT_3-1,Left,8,Left,698,-6,-3,None,None,y,8.0,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,698.0
951,RT_3-1,Left,2,Left,699,-36,-39,None,Congruent,y,2.0,1,experiment,rt,Female,Right,20,1,0,604.5,699.0
952,RT_3-1,Right,3,Right,734,2,-2,None,Incongruent,n,,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,734.0
953,RT_3-1,Right,8,Right,563,57,58,None,Incongruent,y,8.0,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,563.0
954,RT_3-1,Right,4,Right,732,-50,-49,None,None,n,,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,732.0
955,RT_3-1,Right,5,Right,599,43,46,None,Incongruent,y,5.0,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,599.0
956,RT_3-1,Left,2,Right,531,-42,-41,Sound_1,None,n,,1,experiment,rt,Female,Right,20,0,1,594.1111111111111,531.0
957,RT_3-1,Right,8,Right,668,56,56,Sound_1,None,n,,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,668.0
958,RT_3-1,Right,4,Right,598,1,-1,Sound_1,None,n,,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,598.0
959,RT_3-1,Left,8,Left,665,58,56,Sound_1,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,604.5,665.0
960,RT_3-1,Left,6,Left,531,-52,-54,Sound_1,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,604.5,531.0
961,RT_3-1,Left,6,Left,631,51,52,Sound_1,Incongruent,n,,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,631.0
962,RT_3-1,Right,5,Right,700,0,-2,None,None,n,,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,700.0
963,RT_3-1,Left,5,Left,599,-37,-38,None,Congruent,y,5.0,1,experiment,rt,Female,Right,20,1,0,604.5,599.0
964,RT_3-1,Right,1,Right,499,7,4,None,Incongruent,y,1.0,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,499.0
965,RT_3-1,Left,8,Left,564,37,27,None,Incongruent,y,8.0,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,564.0
966,RT_3-1,Right,5,Right,631,-43,-41,Sound_1,Incongruent,y,5.0,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,631.0
967,RT_3-1,Right,2,Right,532,1,-2,None,None,n,,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,532.0
968,RT_3-1,Right,3,Right,399,-39,-38,None,Incongruent,y,3.0,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,399.0
969,RT_3-1,Right,2,Right,565,31,30,None,Incongruent,y,2.0,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,565.0
970,RT_3-1,Left,7,Left,464,-47,-51,Sound_1,Congruent,y,7.0,1,experiment,rt,Female,Right,20,1,0,604.5,464.0
971,RT_3-1,Left,3,Left,799,49,48,Sound_1,Incongruent,n,,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,799.0
972,RT_3-1,Left,2,Right,765,-55,-54,None,Incongruent,n,,1,experiment,rt,Female,Right,20,0,1,648.9193548387096,765.0
973,RT_3-1,Right,2,Right,466,6,5,None,Congruent,y,2.0,1,experiment,rt,Female,Right,20,1,0,604.5,466.0
974,RT_3-1,Right,2,Right,631,45,42,None,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,604.5,631.0
975,RT_3-1,Left,6,Left,531,-6,-4,Sound_1,None,n,,1,experiment,rt,Female,Right,20,1,0,594.1111111111111,531.0
976,RT_3-1,Left,1,Left,631,54,47,Sound_1,Incongruent,y,1.0,1,experiment,rt,Female,Right,20,1,0,648.9193548387096,631.0
